Index,Reviews,movie_name,emotion
38370,quartet survivors zombie apocalypse search meaning cause systematically take zombie strongholds film introduced us first featurelength horror film shot entirely israelnot single character film gets name could tell gave names loved part film ending little saw coming watch lot horror movies wellmade movie zombies perfectly believable though story could use fleshing bitwatch,Another World,sadness
38399,obviously didnt expect masterpiece low budget production even quite visible never comes way form opinion movie said even though able finish whole thing one sitting quite rare due short duration cant say really enjoyed muchfirst story quite ordinary nothing much happens dialogue exactly scintillating still true many movies made resources dont hold film biggest flaw opinion actingexcept maybe chris carlisle selfproclaimed geek mac derek meeker simon stephen twardokus ace none actors felt even remotely comfortable roles acting amateurish say least could even sense embarrassment trying pull offi also say would switched roles around since several felt miscast one really didnt fit role daniel rhyder andre escort sound disrespectful one least attractive man bunch unbelievable expect viewers imagine anyone paying services least attractive derek meeker real life would way aroundim saying film completely awful generic bland 4 star rating felt appropriate story bit meat pun intended terms real drama would better entice us viewers except flashes real profundity aging gay culture remained lightweight fluff closing also mention soft erotica nudity didnt add much anything production,3-Day Weekend,joy
38400,two men invite friends spend long weekend remote cabin group pretty disparate bunch know story tracks loves angst aspirations 72 hours wilderness loads nudity precious little else almost homemovie film script riddled stereotypes clichés get little better warms sadly pretty forgettable effort,3-Day Weekend,joy
38401,quite frankly one boring films seen year know budget limited characters interesting black guy seeing wife visions getting preachy white guy mucking around talking jerking time director could done suspense storyit seemed quite limited production thats get limited budget suppose oiiiiiinnnnnnkkkoooiiinnnkkkoiiiinnnnnkk come back little piggy,Air,optimism
38402,movie called air sure feels tiresomely suffocating overall concept two men wake stasis sleep critical housekeeping postapocalyptic facility brings usual gloomy ambiance two actors possess good acting performance movie utterly boring low production tediously paced almost like forced prolonged short moviebauer norman reedus cartwright djimon hounsou work ark facility periodically would wake keep things running small cast setting main focus human drama two troubleshoot faults station questioning sanityplotwise complex theres much developments twists least outside stereotypical scifi movies back story told various clips narration characters feel detached lackluster times norman reedus djimon hounsou decent onscreen presences however material spread thinly struggle produce excitement barren plotthats main problem air simply doesnt enough gas keep momentum going note runtime average ninety minutes small scale movie furthermore utilizes repetitive themes filling teases slightly dysfunctional relationship two mental problem may basic thriller aspects dont present much thrill exception one two decent sceneswhile retro 80s futuristic theme intriguing two leads capable movie feels like extended padding probably couldve done half runtime rest merely cumbersome trudge dystopian gig,Air,optimism
38403,creator walking dead moved post apocalyptic walking dead world toxic air world air 2015 slow paced film hold eerie feeling thought living world like honestly film hard keep watching believe thing kept attention relationship two characters known film bauer cartwright film small cast actually movie staff cast yet put film done wellwithout giving away much movie say part isnt bad film acting great story fairly done cinematography well hope see bit air 2015 creator walking dead,Air,optimism
38404,norman reedus djimon hounsou star two maintenance technicians holed underground bunker world torn apart nuclear weaponsin bunker deep sleep chambersare selected hold mankinds hope future scientistsgovernment officials etcas air outside irradiated unbreathableits job maintain chambers ensure air bunker remains safe occupants woken upas clean air premiumreedus hounsou sleep chambersand must sleepwake timed intervals ensure maintenance continuousbut well safe havenduring wake periodtheir computer data air outside appears falseand something wrong one sleep chamberssabotageor one losing mindsair dark claustrophobic moviethe makers good job conveying sense closed inthe banks computer screens sleep chambers retro look feel added sense fragility world theses technicians livedthe problem neither reedus hounsou managed convey real sense fear concern situations handtheir acting skills normally extremely top notch turn average performanceand pity opportunity two really shine 2 main characters allall could moviesits means unwatchablethe production values highjust shame let let par acting,Air,optimism
38405,air better wanted scifi movie watch near future breathable air nonexistent humanity disappeared two people responsible people chosen reestablish societythe main problem movie least futuristic whole movie watch something seems future one thing movie visual effects least thing interesting interpretation djimon hounsou played one two people responsible reestablishment societyfinally say air example whats happening movie low budget wrong plot wrong main idea happened movie course result best,Air,optimism
38406,first feature length sojourn skybound group behind universally successful walking dead comics tv show subsequent runoffs air featuring twds norman reedus first engaging tense low budget scifi sadly descends rabbit hole increasingly uninteresting questionable scenariosfirst time director christian cantamessa man wrote fantastic video game red dead redemption certainly hasnt given easy first feature win airs plot almost exclusive focusing maintenance workers djimon hounsous cartwright reeduss bauer like daryl twd still need long overdue haircutlike film sets around confined space confined cast say like moon buried air fight keep viewers attention almost entirely things seen engaging acting hounsou reedus share form chemistry enough carry film potentially ripe idea levels couldve made air must see scifi yarnthe central idea air basiss around air supply tarnished range natural manmade causes humankinds last hope group noahs ark like underground facilities pods long term sleeping humans interesting one whilst familiar many senses seem somewhat fresh cantamessa cowriter chris pasetto cant wring enough limited budget supply top notch dialogue take idea fresh placessmall moments quality opening half make air something nonevent certainly forgettable start skybounds foray hollywood movies cantamessa seems like young filmmaker talent itd great see go efforts reedus lucky daryl fall back poor old hounsou still chasing role quality found blood diamond america2 ½ long past due haircuts 5,Air,optimism
38407,greetings lithuaniaair 2015 another worthless flick set future humanity wiped couple survivors pandorum much better movie one witch features 2 times oscar nominee zombie show star acting ok awards shine although liked claustrophobic scenes overall movie isnt anything special original intriguing plenty genres low budget films much better oneoverall air average flick quickly forgettable couldnt recommend anyone even genre lovers skip flick worth time money,Air,optimism
38408,im sure people thought movie good maybe cant enjoy something big blockbuster budget mega action moviei enjoyed entire movie thought story acting set good kept watching thinking entire time never think boring wish would hurry already thought main characters good never sure really wanted root forthere places thought things wouldnt gone way maybe meyes would definitely recommend movie like think feel rather entertained,Air,optimism
38457,please note already submitted review must forgot hit button something rewrite shortera woman thora birch trying get pregnant haunted mysterious morbid dreams time dream self haunted dreams waking self real unborn child heart battle role hypnotherapist play primary motivation picking film thora birch loved american beauty even ghost world sorry say doesnt carry beauty like short pudgy girl acting remains unblemished main character lead supporting character puts lot weight actors shoulders carries itunfortunately left work team unworthy writerdirector newcomer particularly skilled could give benefit doubt say budget wasnt strapped time think still wouldnt explain poorly constructed plot lack real direction many holes remain throughout film tone went serious humorous disjointed fashioni liked aspects film dark world cool especially grew playing legend zelda dark worlds general always nice doesnt like goth chicks dark humor also good like way mortician solves problem erect corpsecontinuity plot problems run amok one prime example therapist movie goes begin suspect involved darker elements film never really get full story worst problems begin even meet making case suspect hard swallow maybe missed somethingi didnt particularly enjoy film dont think friend hannah either know hadnt seen know killed probably would worst horror film seen long time especially watching quality film vacancy night cant get enough thora birch check one thats reason think deal mess even thats risky decision probably wouldnt make second time,Dark Corners,fear
38458,well ill say one thing film weird gory intermissions random acts violence certainly disturbed thats going though story map one movies far less clever thinks get confused goingson dont worry guess even writer couldnt explain hodgepodge blood guts perhaps instead trying gross us every five minutes could glued everything together coherent whole yeah would goodpity poor thora birch one minute youre nominated oscar incredible work american beauty seven years later youre reduced playing dual roles rubbishy lowbudget horror characters amongst indignities punched stabbed raped repeatedly even undergo forced abortion still awake maniac slicing open belly believe aint half itthe heroine spit grave easy compared time new agent methinks get girl 410,Dark Corners,fear
38459,dark corners directed ray gower one films designed audience ponder long hard events come conclusion seen problem even much consideration online research unlikely satisfying answer forthcoming theres point beyond ambiguity simply becomes frustrating dark corners cruises right past keeps going fact film confusing quite possible makers didnt really know hell going themselvesthora birch stars young blonde wife named susan suffers terrifying nightmares prior ivf fertility treatment vivid dreams sees another person—a brunette named karen also thora birch—who inhabits hellish world repeatedly wakes sleep covered blood bruisesin order try quell nighttime hallucinations sarah visits dr woodleigh toby stephens psychoanalyst suggests hypnosis way dealing problem however appointment woodleigh proves start even horror poor sarah life gradually becomes intertwined imaginary self becomes target knife wielding killer known nightstalkertheres lot conjecture dark corner message board really supposed occurring posters proposing sarah karen manifestations drwoodleigh aka nightstalker reliving sins endlessly hell whilst certainly possibility quite one reaches conclusion based evidence offered film beyond dont get wrong dont believe spoonfed answers case couple satisfying morsels wouldnt gone amissfortunately although story real headscratcher quality acting prevents film total loss birch great versions character also rather cute boot particularly brunette ably supported christien anholt sarahs understanding hubby joanna hole best friendwork colleague elaine jordan solid performances plus fair bit graphic nastiness make film reasonably engaging entertaining experience dont expect understand seeing45 10 rounded 5 imdb,Dark Corners,fear
38460,least youve seen relatively small number people voted rating air anyway found movie interesting heres say summary top longer explanation bottomshort genuinely frightening dark well psychologically complex chilling look past nonlinear plot confusing pace film enjoy addition horror movie genre 6 10long movie somewhat confusing direction takes schizophrenic approach showing events movie understandably turn people fact matter direction one elements helps make dark corners scary flick getgo idea heroine experiencing real imagined story follows life woman whos trying get pregnant night nightmares cycles life woman dreamsin dark surrealistic world dreams sees people violently murdered killed several times multiple cuts fantasy reality well camera angles help unsettle viewer put edge leaving vulnerable movies numerous scare scenes much would cut one scene another never felt cheated overdone karens story pregnancy would always advance adequate pace story cryptic way end yet given small clues along way ending little flat yet creepy appropriatethe acting awesome loved karens actress husband great chemistry made want watch banter scenes supporting characters okay felt character parts draw actual actors brought tablescares movie genuinely scary times disgusting disturbing overthetop gore doesnt rely cheap jumpout scares much instead relies atmosphere horrific situations two scenes mortuary really got see yourselfclassic gradea american horror impressedso great scares atmosphere good characters acting give dark corners 6 10 though direction pace film may confusing offputting plot story film also entertaining lot directtodvd horror flicks linear plots yet look like made scifi channel cough bottom feeder cough,Dark Corners,fear
38461,dark thriller isnt bad great certainly watchable suspenseful acting good thora birch gave pretty nice performance even though sometimes didnt seem really understand character atmosphere great dream good nightmare dark disturbing morale story though lot people might like might contribute low rating also please gorehounds plenty brutality blood think little higher rating definitely worth watch come across rate 610 rated r bloody violence disturbing images terror brief nudity,Dark Corners,fear
38462,never heard flick never red review wondering could give found 1 cent cover didnt attract somehow thought yep take great surprise watch never bored even isnt real slasher gory movie deliver scary suspense full moments locked screen frame one end credits girl weird dreams wake sometimes still dreams sometimes doesnt make bid easier viewer blond hair sometimes black hair still confused going color hair moments really intense guess freak ghost movies stuff like one sure dark corners,Dark Corners,fear
38463,movie leaves unanswered questions end welcomed piece art mind heart movie truly artful one style wrapped mystery separation two worlds also smartly presented characters obviously apart time 3 4 decades almost fact reach point movie get lost dont know main character two dreamers makes movie rarity two lives get intertwined though time past future might guess still common people shape sometimes roles shapes another misleading elementyou might think end movie provided answer dare telling think pretty sure end goes case unsolved hundred percent sure questions end movie nobody answer pretty known skills solving plots first time,Dark Corners,fear
38464,quite liked dark corners 📼 horror movie 🎦 good camera shots actors played parts well found characters fitted perfectly horror nt much two pounds 💷 certainly 1and half hours long enough score 7 well earned cheers jacey,Dark Corners,fear
38465,caught movie several months ago happening come across collection recently realized really worth commenting goesfirstly brief take plot karen clarke lives city dark horrifying things exist beyond edge vision susan hamilton happily married woman suffering recurring nightmares considers person become dreams real one sure lowbudget productions numerous qualities film make clear viewer fact land independent financing ranging certain scenes shot like theyre using 1950s camera equipment typical small roles filled people emotions cardboard box syndrome even extends one significant minor roles older blond woman whose acting ability alternates competent plan 9 outer space depending scenewith said theres still something film takes bit get going first 3040 minutes leaving viewer lot puzzle pieces ways connect pieces reasonably interesting hit halfway mark however things begin connect bit executed well leaving viewer feeling neither confused though theyve led nose times however clues identified bright neon signs particularly seemingly pointless conversation suddenly draws attention rather unorthodox camera pan presentation otherwise excellent many scenes set dark city oozing sense corruption decay much content surprisingly robust well lot allegory outright symbolism present throughout though significance isnt truly clear end film smaller roles filled typical lowbudget riffraff principals excellent job film thora birch entertaining watch always sympathize characters almost instantly toby stephens gives short interesting dark performance perfect film pleasant surprise alan perrin makes highly intriguing detective sides narrativehowever real winning part film final reveal twist isnt would call exactly genius still pretty clever even observant viewers best able determine part twist importantly reveal creepy satisfying albeit schadenfreudey kind way worthy payoff 90 minutes invested timebottom line really award worthy certainly perfect entertaining wonderfully satisfyingyetcreepy ending youre fan twist movies like memento sixth sense prefer darker feel may right alley,Dark Corners,fear
38466,people dislike horror movies seemed rated movie low horror movie like horror movies like genuinely creepy feeling great movie fact made pretty artistically goes normal life everything super bright point almost hurts eyes dreamself really dark morbid lot symbolism film killer ending love movies twisted endings arent predictable pay close attention details begin figure things hard guess original idea pulled really well would gotten higher rating created suspense mean good parts great story could done better job,Dark Corners,fear
38467,call movie hidden gem hyperbole reflects qualityit dive darkness unknown place salvation seems far away havent seen lot american horror movies frightening shame movie didnt get recognition deserved 51 fair rate would give 75 think reviewers award efforts like encouraging producersdirectorswriters dont large budget movies keep vision finally must confess wouldnt understood meaning end read interpretation movies page imdb maybe flaw end little confusing,Dark Corners,fear
38468,saw film recent afi festival la thought absolutely amazing extremely original enigmatic mind bender reminded cross rosenarys baby lost highway said see film definitely love hate kind deal actually went back second screening felt audiences generally extremely receptive people sitting either side gave top marks particular enthusiastic second day qa director thora birch personally would consider absolute must see,Dark Corners,fear
38469,forget arrow head review caught movie screening cannes last weekend really enjoyed dark twisted challenging liberal doses black humour mister kyrkesmith mortician hysterical rosemarys baby meets jacobs ladder jasonstyle slasher crap something conundrum makes change filmmakers assume audience idiots need spoon feeding watch closely appears clues symbolic references scattered throughout film sure got definitely looking forward second viewing probably standard multiplex fare like think movies get chance go see,Dark Corners,fear
38470,easily one best new horror movies ive seen best normally find modern horror movies entertaining lacking real substance dark corners isnt average gore obsessed horror movie really movie trying play tricks mind story revolves around susan trying get pregnant nightmare self karen nightmare world karen get see surreal twisted visions susans world see coping difficulties pregnancy though movie captivating throughout really end makes good end great twist hinted throughout movie really cant comprehend seeing,Dark Corners,fear
38471,great horror mystery movieit keeps spectator endespecially endthora birch great onein nightmare world karen get see surreal twisted visions susans world see coping difficulties pregnancy though movie captivating throughout really end makes good end great twist hinted throughout movie really cant comprehend seeing overprobably standard multiplex fare like think movies get chance go see,Dark Corners,fear
38504,found banned movies uk list im trying get lately im consistently shocked excited new movies genreits filmed home movie way shaky cameras cameras shot great quality got used found added tensionthere uneasy scenes family made things unimaginable overall wasnt hooked whole time isnt gory violent mind thing youre imagining theyre cant clearly see cameras placedit watchable really shocking enough banned list,Hate Crime,optimism
38580,good actor de niro standup comic cant even fake blame doesnt go mainly casting story script torture endure movie packed clichés calling events lines happened denying great cast assembled painful performances harvey keitel danny devito patty lupone charles grodin cloris leachman credited godawful material flat directing editing painful every single scene transition initiated establishing shots tiresome bright spot leslie mann whose charisma somehow breaks dreck would like see good movies dont mean judd apatow movies,The Comedian,anticipation
38582,prolific robert dinero 40 films century alone spits another banal performance standup comic comedian like bobbys 21st century roles even serious ones performance unintentionally joke comic jackie burke abrasive comedian looking downside career hoping security perhaps another tv gig future jackie tends worst enemy though one performance goes viral slugs loudmouth heckler forced community service meets delicate harmony also clobbering someone deserved harmony along put upon manager played edie falco side irascible jackie burke climbs back racewith cliché coated story line dinero requisite two fisted street fighter wise guy sensitive side 70ish bobby naturally knocks guys twice size well gain interest 30 year younger leslie mann woman get intimidating stares clipped inflections informing menace weve seen 40 years fatherly touch beginning patriarch focker saga recently hathaway intern dinero collecting pay check without showing work one mealy interchangeable performance film filmtaylor hackfords direction paint numbers tries load loser recognizable lineup supporting actors cameo appearances dialogue straight men jackie sensing perhaps abysmal film hackford seems desperation goes nostalgic harvey keitel least acting looking age get ruckus jackie reminds us almost pathetic way glorious give take two 40 years back classic taxi driver resembling ghosts past may dress better come across tired nothing say couple cheap shot jibes search spark made two best actors exciting period american film 70s comedian joke gotten avoided,The Comedian,anticipation
38584,bought instead renting shame want money back movie far crude im prude bit much like actors thought would create something fun much bathroom jokes crude sexual jokes think acting probably good cant tell really love comedy never liked crude comedy trailer didnt really represent kind humor film sooo much time dedicated standupplot okay guess im disappointed,The Comedian,anticipation
38586,understand poor reviews surrounding movie understand recent political screeds robert deniro made vile attempt punch donald trump along controversial opinions wonder playing aging insult comic bad temper diminish waning popularitydeniro plays comedic hasbeen jackie burke reached time dry spell playing sleazy comic clubs trying eek living aid long suffering manager edie falco desperately tries revive washed career treated abuse hes resentful cant get decent break painstakingly tries save destructive habits jackie admirable guy hes actually quite repulsive however still cache well known comic fans old tv sitcom fellow comedians whats interesting story plausible see people idolizing someone renowned obscene offensive ribald know comedy ugly business attracts unpleasant caustic people know often times hostility anger underlie comedians theres also unnecessary loveconnection plot doesnt help story rather makes appear dirty old man hooks gal 30 years junior sure supposed pig doesnt help character odd leslie mann look tawdry unlikable movie make feel uncomfortable treating audience disdain performances actually pretty good deniro natural comedian shows manages struggle repugnance character hit notes comedic timing jokes arent funny devito keitel good despite thanklessness characters numerous cameos featured billy crystal charles grodin richard belzer cloris leachman et al brett butler appears early film less minute seen morethe comedian pretty dreadful likely make feel depressed offended world comedy looks disgusting almost everything comedian offensive uncomfortable theres one thing know definitely cured bug ever aspire standup comedian movies main problem lies failure adhere one theme love story two unlikable people character study sleazy entertainer im sure writers really agreed anything agree get fair amount dialogue script comedian isnt funny enough enjoy main character unlikable appreciate plot introspective enough interesting therefore bound please nobody moreover dont think elderly people would amused accepting brash vulgar comic takes liberty offending worst possible way,The Comedian,anticipation
38588,think robert de niro funny guy starting right turn century started playing perception hes super intense almost many comedies dramas – movies like dirty grandpa family adventures rocky bullwinkle course analyze meet parents films still funny isnt first adjective comes mind movie fans hear legendary actors name thats understandable lauded period career 1970s filming dramas like mean streets godfather part ii taxi driver deer hunter raging bull de niro feels sense humor helped work said ive always done comedies comic elements mean streets even taxi driver king comedy ive always consider good sense humor last film released 1982 partly dark comedy even drama presages de niros 1990s stalker roles cape fear fan comedian king comedy 2016s comedian r 159 de niro plays different kind comic latter film less emphasis dark comedy king comedy de niros titular comedian serious personal issues role less like delusional character like early 2016s hilariously inappropriate dirty grandpade niros 2016 cinematic comedian senior citizen serious attitude problem – seriously funny schtick – terms jokes outrageous antics de niro plays jackie burke sitcom star 1980s still struggling break free eddie shows police officer family man character – popular catchphrase hey arleeeeen woman called miller edie falco jackies longsuffering agent daughter agent early career gets standup gig part nostalgia show featuring comics previously starred sitcoms including jimmie walker brett butler jackies selfloathing boils realizes audience member happy anderson heckling taped posted webisode jackie comes audience gets altercation heckler punches mic bloodying hecklers face resulting court appearance jackie refuses properly apologize incident comically insults man instead earning 30 days jail contempt courtwhen jackie back streets new york life even mess comedy club incident miller hard time booking much anything acerbic client jackie visits younger brother jimmy danny devito jimmys disapproving wife florence patti lupone give loan get something going jackie also still perform 100 hours community service part original plea deal pays part debt society soup kitchen serves homeless keeps entertained impromptu stream ribald humor also meets harmony schiltz leslie mann working assault charge harassed rich father harvey keitel insists come back florida harmony jackie strike unlikely friendship finds getting back track videos various unplanned public antics start go viralthe comedian sometimes funny often uncomfortable watch interesting character study jackie isnt easy like – characters life members various audiences reallife movie fans watching film struggles respect relevance career success terms maybe even little bit love challenges relate standup routines alternate planned impromptu often humorous sometimes offputting always raw politically incorrect reallife comics including billy crystal cloris leachman charles grodin playing playing colleagues title character add realism laughs story taylor hackfords direction feels uneven de niros performance typically outstanding many times pretty funny – even midst characters personal professional suffering unfortunately theres bit suffering us movie fans struggle decide feel main character endure many awkward moments find wondering much like many jackies audience members film funny actually – okay laugh boundarypushing jokes actions comedian makes us laugh suggests think requires put little much effort deciding feel darkly comedic script often disagreeable characters b,The Comedian,anticipation
38590,greetings darkness often seemed robert deniro existed two unrelated cinematic worlds hes 7 time oscar nominee 2 time winner godfather part ii raging bull renowned dramatic work also seemingly intent proving hes funny thinks work analyze analyze fockers franchise takes playing type extreme latest return 35 years king comedy playing standup comedianof course jackie burke deniro regular comedian hes pushing 70 years old anger issues close friends strained relationship brother danny devito agent edie falco fights popular legacy eddie decadesago popular sitcom strives recognized eddie jackie burke king insult comicsthat anger lands community service meets harmony leslie mann also serving time kind creepy watch 30 years older dude hit explained away daddy issues harvey keitel course deniro keitel natural rhythm spans 5 decades working together really deniro mann best scenes outside unnecessary romantic interlude ms mann especially fun watch brings sense realism film thats mostly lackingtaylor hackford directs script written blend 4 writers producer fight club standup comedian oscar nominee fisher king writer best known kennedy center honors weird mix explains periodic flashes genius overall mismatched partsthere shortage familiar faces pop including billy crystal lois smith jimmie walker brett butler gilbert gottfried patti lupone enjoyable role devitos wife jackie burkehater nice see charles grodin midnight run reunion deniro cloris leachman proves comedy kills brief time screenalthough cutesy humor segment retirement center burke leads residents makeshift version makin poopie set rhythm makin whoopie anyone seeing braced raunchy humor lots raunchy humor jackie burke insult comedian vein rickles adds dash jim norton amy schumer uncomfortable laughs might best described rare film genre – blue humor blue hairs,The Comedian,anticipation
38592,outstanding film ive seen definitely funnyi would say de niro missed calling standup comedian fact great actorde niro plays stand comic hes one raunchy comedians says bunch crazy insulting things sure weather laugh boo eventually makes laugh de niro literally routine totally believed started career comedy cellar mean streets great acting performanceadding story de niros character washed sitcom actor trying best live fame choice especially agent played edie falco book conventions showsit top notch cast danny devito harvey keitel leslie mann cloris leachman really funny worth going see good laugh,The Comedian,anticipation
38594,film comedian really funny kind annoying nasty robert de niros character jackie burke supposed rupert pupkin thirty years business bitter nasty burned course king comedy much better entertaining movie interesting characters focus scorsese better director taylor hackford dont understand anyone would find jackie burke funny charming anything wanted nice character study deniro leslie mann sort works relationship jackie burke brother played danny devito annoying italians playing jews interesting dynamic like say jews italians similar character especially new york could lot better good film,The Comedian,anticipation
38604,starts relatively cheerful upbeat protagonists taissa farminga ben rosenfield play young couple college supposedly together 6 years relationship whimsical best fleetingly showing signs chemistry real passion towards one anotherwhile yes indie picture timing plot unerringly slow nonsensicalthe supporting cast awful helped immediate disdain characters farmingas college friends play highly stereotypical white girl wasted college students grate much rosenfields hipster work colleagues world would selfrespecting reasonable audience member watching film believe firstly resemble anything similar real person let alone aloof bring us another beer cool music hipster adultswhile main protagonists certainly appearance alone ok film theyre acting farminga spends whole film either crying touching hair would love know many times literally ran hands hair film would mean would watch film moreoverall would definitely give film miss fact netflix spent £1m buying rights film shows successful,6 Years,sadness
38605,got home work thought watching netflix scrolling movies stumbled upon one wish hadnt plot moves sooooo sloow feel time stopped watching actors sooo annoying seeing mel running hands hair every damn time unreal boring shallow mt first time writing opinion film much film disappointed,6 Years,sadness
38606,started film intention watch cute touching relationship frustrating many ways even way touches hair relationship theyve doubt toxic relationship besides factors senario wasnt meaningful strong enough doesnt makes sense full disappointing also girl one main characters annoying,6 Years,sadness
38607,love independent movies looks like bad rip newness acting soso story written troubled masochistic 17 year old meh,6 Years,sadness
38608,find characters unappealing still evaluate project merits find secular millennial generation types grotesque depressing doesnt matter film made meive never heard seen actors thats good thing dont vision past roles said two respectable job portraying types honesty emotion thats reason stayed game snoozer came across almost documentaryin every high school random couples two nondescript unimpressive people dont know find keep going story played breathe dumb luck one boring nobody happens sit next another boring nobody chemistry class lab together leads long term relationshipthis film entertaining dont think raging bull dinero either follows daily routine college couple fighting screwing partying lounging around dont go church community service attend class far see although girl student teachingthe girl choose wholesome profession wants elementary school teacher boy wants record label executive world bars bands children yet probably better stable person curses drinks shes violent shes needyin lot indie flicks parents one boy solid responsible mom important additionbut best character film slightly older girl works record label likes boy respects relationship makes effort friend also opens past needs liked herwatch relate characters situation appreciate emotional honesty indie films dont expect much entertainment credit take place la ny think austin tx,6 Years,sadness
38609,6 years movie feels like draft final product everything feels underdeveloped especially two leads mel dan awful people feels like hannah fidell doesnt empathize characters people supposed least invested whats point neither filmmaker audience likes people wants together get isnt love story still certain level empathy characters however none theyre careless without sense selfawarenessto fair taissa farmiga rosenfield well material theyre given improvised everything though couldnt much beyond fidell gave even though im writing years films release still hope lasting careers theyre believable couple sell final scenei also think fidell deserves credit exploring unhealthy relationships though think could done much better unhealthy relationships often portrayed outside lifetime lens create complex characters situation deserves commendationdo recommend dunno cried watched likely id breakup youve got time kill go going thoughtprovoking lifealtering experience clearly wants,6 Years,sadness
38610,enjoyed acting saw little piece relationship minus aggressive fighting aggressive physical side think speaks lot us long term relationship someone high school thats goes onto college easy relationship transitioning adulthood would say ending sucked felt abrupt,6 Years,sadness
38611,could touch hair seriously wtf wrong actress thats every scene doesnt literally see stopping touching hair mean thats inspiring acting right film tries hard cool ends showing bad faking,6 Years,sadness
38612,good first first time watched dont know,6 Years,sadness
38613,romantic saga one innocent borderline ethical tuning among couple holds survives relationship parts good lines like pack life boxesmother giving advise accepting job opportunity cost distance intrusion relationshipsand certifying ok though pretty 6 yrs already sum building career important moving around love affairs bond powerful distance relationship commuters fortnightly compromised borderline adultery fear accepted tolerated managed director leaves question unanswered film ends love scenes plenty perhaps deliberate attempt show chemistry among couple little less normal 7 year itch concept little dissatisfaction could make convincing space adultery chances script,6 Years,sadness
38614,bothered considerably note familiar found story first film portray young romance filled passion volatility lack authenticity 6 years characters raw hero since blue valentine seen characters expose intimate flaws still maintaining empathy credit awarded improv heavy style insanely talented actors rosenfield effortless perfection bargaining pleas heartfelt retaliations cold farmiga shone victim aggressor grief rage regret face felt far real think movie gain favour find relateable well worth watch,6 Years,sadness
38615,great movie mind maybe oscar worthy realistic portrayal relationshipa portrayal rarely ever attained moviei think movie ingmar bergman woody allen would admirerelationships precarious waters often difficult navigatethe grass often looks greener sideif want better intimate relationships move youit certainly isnt shallow usual hollywood superficial romancesthis movie hopefully template future moviesit brings movies art pushes society forward,6 Years,sadness
38616,rating bad acting content bad tho dont need breathtaking scene normal things pretty well done totally remind young age whatsoever two partners love keep hurting piece shits outsiders keep pushing away suspicious love environments pressure burdens make keep saying sorry instead solving problems theyre wonderful coz go together many years things change hard cool every situation life dont know movie make feel sad regretful somehow hurt deep heart,6 Years,sadness
38617,story crime reporter love exgirlfriend another girl obsessive basically cocktail sex suspense thriller according storyline movie good mean awesome climax could elaborated bus good anyway acting dull even notice weak direction could made even better star cast would chosen good theaters zid made launch mannara acting per movie sensual scenes good director knew peoples psychology intimacy geographical errors continuity missing ratings follows acting star cast 2 sstory crime reporter love ex girlfriend another girl obsessive basically cocktail sex suspense thriller according storyline movie good mean awesome climax could elaborated bus good anyway acting dull even notice weak direction could made even better star cast would chosen good theaters zid made launch mannara acting per movie sensual scenes good director knew peoples psychology intimacy geographical errors continuity missing ratings follows acting star cast 2 story 7 direction 6 marketing 7,Zid,sadness
38619,movie good well written really accurate compared happen real life experience parents finding one kids gay please keep lying wrong movie huge potential erased choice actresses gay couple heigl bledel two actresses good didnt believe second couple heigl mature looking woman bledel looksway younger beautiful talented couplei didnt buy bothered movie end im disappointed sad feel way,Jenny's Wedding,sadness
38620,could important thought provoking movie jennys wedding falls completely flat katherine heigl plays movies bomb bomb brought us full circle post greys anatomy career celebrity wave ready crash although another one typical acting roles since 2007s knocked role jenny one best opportunities show good actress however subject matter beyond dated point movie come 1995 critics would talking taboo thought provoking movie play safe jennys wedding premieres 2015 subject matter longer front burner supporting cast strong leading lady ir say ladies lifetime style direction adds basic 90 minute movie leaves audience somewhat entertained far informed journey jenny goes keep love family nothing special nothing new fact jennys wedding far anything new,Jenny's Wedding,sadness
38621,really excited see movie hoping decent romance movie would made could enjoy didnt happen plot may well jenny coming parents actually focuss way much jennys fiancé kitty washed character little back story emotion whole movie wedding thats title shes getting married cardboard figure bedel great job adding facial expressions make lack lines script bombed character hell rest movie actually decent mother daughter relationship okay little overwrought doesnt make fact movies premise sucks flops theres one recurring thing grass made movie 610 710 fking stupid okay dont care youre watching want throw cash movie entice directors script writers make movies lgbt members dont expect anything groundbreaking,Jenny's Wedding,sadness
38622,watched trailer actually pretty excited film come excited premise fact two awesome supposed female leads got quite intrigued unfortunately movie fell short expectationsi nothing heigl fact actually look forward seeing play usual role sappy chick flicks bothered entitled something completely different romance brides mean seriously felt sorry bledels character little story felt like thought even jenny treated like crap seriously talk end felt anything reason im giving 5 theme acceptance traditional family given fact 2015 still plenty people choose hide families feel families would understand accept think would great conversation starter want ease family lifestyle freaking grass really writers failed attempt metaphor happiness lets face fact movie really wasnt jenny wedding parents way gave fantastic performancesi would also add terrible musical scores terrible timing predictable use cant change,Jenny's Wedding,sadness
38623,tiring read reviews quality movie instead written rehash crowd mentality case trash katherine heigl actually quite good film jennys wedding tells alltoocommon story conservative christian family tremendous difficulty accepting gay son daughter even 2015 otherwise loving family members inflict guilt gay offspring rather come terms reality jennys wedding captures dynamic sensitive way relates jennys story perspective family members including jennys partner acting excellent storys arc reveals changes honestly earned without sentimentalitythis film fine underrated romantic drama deserves seen,Jenny's Wedding,sadness
